BJD - 2454833, Corrected Flux,
2188.480565113, 1.001717368,
2188.500996733, 1.001820285,
2188.521428253, 1.001700108,
2188.541859673, 1.001749381,
2188.562291293, 1.001652086,
2188.603154233, 1.001561082,
2188.623585853, 1.001482967,
2188.644017373, 1.001514918,
2188.664448793, 1.001883661,
2188.684880413, 1.001746178,
2188.705311932, 1.001656962,
2188.725743352, 1.001799762,
2188.746174972, 1.001789815,
2188.766606492, 1.001758230,
2188.787038111, 1.001728815,
2188.807469531, 1.001744625,
2188.827901050, 1.001814245,
2188.848332570, 1.001796648,
2188.868764090, 1.001902654,
2188.889195609, 1.001755503,
2188.909627129, 1.001807882,
2188.930058648, 1.001813093,
2188.950490168, 1.001788805,
2188.970921787, 1.001906544,
2188.991353207, 1.001825343,
2189.011784726, 1.001980909,
2189.032216345, 1.001908210,
2189.052647765, 1.001969867,
2189.093510903, 1.001405819,
2189.113942323, 1.001460381,
2189.134373942, 1.001515268,
2189.195668500, 1.001710801,
2189.216100019, 1.001555172,
2189.236531438, 1.001517478,
2189.256963057, 1.001488448,
2189.277394576, 1.001534875,
2189.297826096, 1.001586141,
2189.318257615, 1.001575702,
2189.338689134, 1.001545423,
2189.359120653, 1.001447038,
2189.379552172, 1.001132999,
2189.399983691, 1.001298811,
2189.420415310, 1.001266111,
2189.440846829, 1.001474558,
2189.461278248, 1.001353094,
2189.481709867, 1.001557185,
2189.502141386, 1.001618123,
2189.522572805, 1.001533605,
2189.543004424, 1.001493559,
2189.563435942, 1.001565699,
2189.583867361, 1.001690720,
2189.604298980, 1.001668777,
2189.624730399, 1.001746011,
2189.645161918, 1.001510795,
2189.665593537, 1.001545296,
2189.686024955, 1.001672538,
2189.706456574, 1.001593125,
2189.726888093, 1.001550118,
2189.747319512, 1.001700415,
2189.767751131, 1.001515917,
2189.788182649, 1.001549013,
2189.808614168, 1.001394282,
2189.829045687, 1.001532308,
2189.849477205, 1.002447181,
2189.869908724, 1.001688620,
2189.890340243, 1.001655899,
2189.910771761, 1.001685463,
2189.931203280, 1.001621357,
2189.951634899, 1.001618995,
2189.972066317, 1.001707937,
2189.992497936, 1.001744298,
2190.012929455, 1.001580471,
2190.033360873, 1.001607598,
2190.053792492, 1.001759552,
2190.074224010, 1.001680467,
2190.094655429, 1.001621808,
2190.115087048, 1.001768903,
2190.135518566, 1.001585926,
2190.155949985, 1.001671914,
2190.176381603, 1.001551379,
2190.196813122, 1.001493118,
2190.217244540, 1.001540619,
2190.237676159, 1.001741723,
2190.258107577, 1.001829981,
2190.278539196, 1.001576157,
2190.298970714, 1.001696844,
2190.319402133, 1.001679702,
2190.339833751, 1.001727581,
2190.380696788, 1.001673522,
2190.401128307, 1.001555228,
2190.421559825, 1.001704951,
2190.441991344, 1.001756733,
2190.462422862, 1.001778713,
2190.482854381, 1.001602547,
2190.503285899, 1.001697519,
2190.523717518, 1.001616993,
2190.544148936, 1.001770316,
2190.564580554, 1.001674364,
2190.646306628, 1.001675503,
2190.666738047, 1.001671842,
2190.687169665, 1.001789183,
2190.707601184, 1.001613036,
2190.728032602, 1.001669874,
2190.748464220, 1.001912076,
2190.768895739, 1.001827626,
2190.789327257, 1.001683829,
2190.809758776, 1.001621790,
2190.830190294, 1.001712643,
2190.850621913, 1.001722582,
2190.871053331, 1.001604419,
2190.891484850, 1.001707498,
2190.911916468, 1.001738902,
2190.932347886, 1.001752197,
2190.952779405, 1.001545925,
2190.973211023, 1.001469002,
2190.993642442, 1.001496720,
2191.014073960, 1.001583227,
2191.034505579, 1.001724584,
2191.054936997, 1.001717486,
2191.075368516, 1.001640918,
2191.095800134, 1.001793499,
2191.136663171, 1.001699171,
2191.157094690, 1.001686698,
2191.177526108, 1.001678120,
2191.197957727, 1.001820368,
2191.218389245, 1.001768907,
2191.238820664, 1.001738421,
2191.259252282, 1.001825068,
2191.279683801, 1.001954828,
2191.300115219, 1.001903000,
2191.361409875, 1.001008561,
2191.381841394, 1.000807356,
2191.402272912, 1.000753814,
2191.422704531, 1.000861953,
2191.443136049, 1.000676787,
2191.463567468, 1.000727967,
2191.483999087, 1.000733945,
2191.504430605, 0.995711002,
2191.524862024, 0.990715092,
2191.545293643, 0.989265182,
2191.565725161, 0.989002875,
2191.586156580, 0.989355623,
2191.627019617, 0.993616102,
2191.647451136, 1.001476268,
2191.667882755, 1.001820200,
2191.688314273, 1.001848754,
2191.708745792, 1.001779312,
2191.729177311, 1.001587772,
2191.749608730, 1.001585577,
2191.770040349, 1.001668422,
2191.851766424, 1.001650783,
2191.872197943, 1.001793062,
2191.892629462, 1.001662265,
2191.913060980, 1.001784833,
2191.933492599, 1.001766364,
2191.953924018, 1.001945323,
2191.974355537, 1.001682442,
2191.994787156, 1.001653314,
2192.015218675, 1.001843788,
2192.035650094, 1.001859205,
2192.056081713, 1.001836647,
2192.076513232, 1.001834729,
2192.117376270, 1.001866360,
2192.158239209, 1.001945485,
2192.199102347, 1.001773058,
2192.219533966, 1.001866509,
2192.239965385, 1.001823896,
2192.260396904, 1.001926210,
2192.280828523, 1.001931220,
2192.301259943, 1.001838657,
2192.342123081, 1.001708821,
2192.362554501, 1.001947217,
2192.382986020, 1.001733104,
2192.403417539, 1.001855523,
2192.423849059, 1.001894330,
2192.444280578, 1.001871694,
2192.464712097, 1.001815828,
2192.485143617, 1.001847146,
2192.505575236, 1.001717526,
2192.526006756, 1.001790350,
2192.546438175, 1.001936655,
2192.607732734, 1.001857530,
2192.628164354, 1.001941789,
2192.648595873, 1.001842868,
2192.669027293, 1.001918786,
2192.689458913, 1.002079743,
2192.709890432, 1.002146717,
2192.730322052, 1.001920146,
2192.750753472, 1.001799662,
2192.771184992, 1.001966471,
2192.791616611, 1.001985459,
2192.852911171, 1.001883086,
2192.873342591, 1.002026879,
2192.893774111, 1.001855839,
2192.914205731, 1.001894646,
2192.934637151, 1.001918469,
2192.955068671, 1.001990928,
2192.975500291, 1.002037910,
2192.995931711, 1.002071746,
2193.016363331, 1.001814255,
2193.036794851, 1.002005399,
2193.057226372, 1.001871176,
2193.098089412, 1.002054718,
2193.118520832, 1.002140255,
2193.138952453, 1.001806949,
2193.159383973, 1.001846659,
2193.179815394, 1.001785907,
2193.200247014, 1.001958324,
2193.220678534, 1.001928678,
2193.241110155, 1.001931309,
2193.261541575, 1.001808175,
2193.281973096, 1.001859739,
2193.302404717, 1.001781681,
2193.343267658, 1.001632700,
2193.363699279, 1.001615092,
2193.384130699, 1.001831881,
2193.404562220, 1.001949350,
2193.424993841, 1.001956692,
2193.445425262, 1.001975327,
2193.465856783, 1.001854838,
2193.486288403, 1.001901020,
2193.506719924, 1.001912467,
2193.527151445, 1.001969013,
2193.547582966, 1.001917087,
2193.588446009, 1.002002845,
2193.608877530, 1.001754872,
2193.629309051, 1.001969050,
2193.649740672, 1.001916631,
2193.670172093, 1.001976424,
2193.690603615, 1.002137880,
2193.711035236, 1.002071595,
2193.731466657, 1.001882062,
2193.751898179, 1.001921266,
2193.772329700, 1.001942368,
2193.792761222, 1.001691939,
2193.833624265, 1.002111804,
2193.854055786, 1.002050505,
2193.874487408, 1.001978788,
2193.894918830, 1.002090803,
2193.915350351, 1.001908621,
2193.935781973, 1.002024444,
2193.956213395, 1.001946366,
2193.976644917, 1.002041648,
2193.997076539, 1.001998725,
2194.017507961, 1.002166170,
2194.037939583, 1.001887804,
2194.078802627, 1.001891742,
2194.099234149, 1.002054472,
2194.119665671, 1.002075522,
2194.140097193, 1.001764912,
2194.160528816, 1.001825091,
2194.180960238, 1.001922292,
2194.201391760, 1.001940475,
2194.221823383, 1.001816748,
2194.242254805, 1.002042286,
2194.262686328, 1.002202365,
2194.283117950, 1.002195260,
2194.303549373, 1.001831769,
2194.323980996, 1.002018044,
2194.344412518, 1.002085016,
2194.364843941, 1.001992797,
2194.385275564, 1.001948473,
2194.405706987, 1.001937669,
2194.426138509, 1.001921854,
2194.446570132, 1.002070066,
2194.467001555, 1.001933596,
2194.487433078, 1.001922173,
2194.569159271, 1.001968586,
2194.589590794, 1.001987403,
2194.610022318, 1.001971424,
2194.630453841, 1.001939031,
2194.650885365, 1.002001361,
2194.671316988, 1.002110453,
2194.691748412, 1.002167148,
2194.712179935, 1.002021203,
2194.732611559, 1.001952267,
2194.753042983, 1.001859217,
2194.814337554, 1.002219792,
2194.834769178, 1.002018050,
2194.855200702, 1.002100314,
2194.875632126, 1.002171380,
2194.896063750, 1.001982649,
2194.916495274, 1.001829393,
2194.936926698, 1.001826979,
2194.957358323, 1.001823088,
2194.977789847, 1.002045377,
2194.998221371, 1.002006581,
2195.079947469, 1.002029028,
2195.100378994, 1.002176795,
2195.120810519, 1.002104794,
2195.141242044, 1.002020598,
2195.161673568, 1.002144880,
2195.182105093, 1.002151799,
2195.202536618, 1.002007732,
2195.243399768, 1.002200231,
2195.284262819, 1.002174894,
2195.304694344, 1.002115338,
2195.325125769, 1.002217783,
2195.345557395, 1.002298863,
2195.365988920, 1.002350311,
2195.386420346, 1.002220975,
2195.406851971, 1.002406291,
2195.427283497, 1.002344593,
2195.447714923, 1.002236294,
2195.468146548, 1.002281205,
2195.488578074, 1.002279253,
2195.509009700, 1.002336203,
2195.549872652, 1.002326497,
2195.570304278, 1.002392249,
2195.590735704, 1.002283608,
2195.611167230, 1.002260971,
2195.631598857, 1.002461628,
2195.652030283, 1.001729823,
2195.672461809, 0.993179240,
2195.692893436, 0.990486510,
2195.713324962, 0.989835682,
2195.733756489, 0.989390592,
2195.754188016, 0.990135471,
2195.795051069, 0.998294942,
2195.815482596, 1.002271655,
2195.835914023, 1.002382704,
2195.856345650, 1.002236173,
2195.876777177, 1.002566939,
2195.897208604, 1.002698182,
2195.917640231, 1.002427841,
2195.938071759, 1.002371082,
2195.958503386, 1.002477010,
2195.978934813, 1.002430927,
2195.999366341, 1.002520239,
2196.040229396, 1.002468374,
2196.060660924, 1.002480388,
2196.081092552, 1.002517119,
2196.101523979, 1.002559197,
2196.121955507, 1.002543145,
2196.142387135, 1.002511356,
2196.162818563, 1.002543030,
2196.183250092, 1.002409503,
2196.203681720, 1.002484277,
2196.224113248, 1.002455556,
2196.285407833, 1.002480672,
2196.305839362, 1.002483602,
2196.326270891, 1.002624074,
2196.346702419, 1.002743942,
2196.367134048, 1.002610522,
2196.387565477, 1.002476608,
2196.407997006, 1.002293726,
2196.428428535, 1.002624965,
2196.448860064, 1.002657552,
2196.469291693, 1.002498632,
2196.530586281, 1.002412787,
2196.551017711, 1.002461588,
2196.571449240, 1.002626927,
2196.591880870, 1.002747739,
2196.612312300, 1.002707837,
2196.632743830, 1.002606097,
2196.653175459, 1.002584479,
2196.694038519, 1.002840063,
2196.714470050, 1.002745708,
2196.775764640, 1.002675472,
2196.796196171, 1.002621880,
2196.816627701, 1.002818222,
2196.837059232, 1.002570577,
2196.857490763, 1.002704021,
2196.877922393, 1.002643981,
2196.898353824, 1.002904543,
2196.918785455, 1.002736125,
2196.939216986, 1.003201620,
2196.959648417, 1.002845630,
2197.020943011, 1.002639294,
2197.041374643, 1.002696525,
2197.061806174, 1.002634620,
2197.082237606, 1.003085036,
2197.102669237, 1.002642127,
2197.123100769, 1.002762880,
2197.143532401, 1.002579752,
2197.163963833, 1.002667185,
2197.184395265, 1.002491754,
2197.204826897, 1.002639716,
2197.225258429, 1.002663290,
2197.266121494, 1.002500936,
2197.286553026, 1.002216923,
2197.306984559, 1.002503414,
2197.327416092, 1.002633430,
2197.347847624, 1.002669357,
2197.368279257, 1.002707134,
2197.388710790, 1.002694903,
2197.409142223, 1.002557414,
2197.429573856, 1.002655000,
2197.450005389, 1.002640101,
2197.470436823, 1.002613372,
2197.593026225, 1.002638987,
2197.613457658, 1.002642533,
2197.633889192, 1.002407574,
2197.654320827, 1.002600799,
2197.674752261, 1.002535475,
2197.695183795, 1.002685258,
2197.756478398, 1.002726064,
2197.776910033, 1.002684410,
2197.797341468, 1.002567528,
2197.817773103, 1.002726183,
2197.838204538, 1.002538250,
2197.858636173, 1.002515092,
2197.879067708, 1.002686664,
2197.899499143, 1.002640511,
2197.919930678, 1.002772680,
2197.940362314, 1.002960809,
2197.960793849, 1.002803699,
2198.001656920, 1.002636211,
2198.022088456, 1.002587620,
2198.042519992, 1.002644845,
2198.062951528, 1.002406202,
2198.083383064, 1.002451546,
2198.103814700, 1.002392431,
2198.124246137, 1.002478632,
2198.144677673, 1.002644108,
2198.165109310, 1.002639853,
2198.185540746, 1.002732415,
2198.205972283, 1.002697907,
2198.246835357, 1.002544642,
2198.267266993, 1.002692335,
2198.287698531, 1.002651975,
2198.308129968, 1.002641398,
2198.348993142, 1.002682427,
2198.369424680, 1.002569375,
2198.389856218, 1.002646803,
2198.410287755, 1.002689190,
2198.430719293, 1.002654786,
2198.492013907, 1.002506605,
2198.512445445, 1.002686614,
2198.532876984, 1.002758245,
2198.553308522, 1.002625134,
2198.573740061, 1.002644365,
2198.594171599, 1.002688220,
2198.614603238, 1.002697730,
2198.635034677, 1.002706841,
2198.655466216, 1.002736457,
2198.675897855, 1.002700193,
2198.696329294, 1.002691241,
2198.737192473, 1.002554726,
2198.757623912, 1.002596374,
2198.778055552, 1.002584849,
2198.798487091, 1.002758896,
2198.818918531, 1.002678254,
2198.839350171, 1.002489149,
2198.859781711, 1.002422193,
2198.880213151, 1.002414938,
2198.900644791, 1.002423607,
2198.921076332, 1.002539014,
2198.941507972, 1.002862974,
2199.002802594, 1.002620638,
2199.023234135, 1.002587922,
2199.043665576, 1.002656192,
2199.064097217, 1.002633701,
2199.084528759, 1.002548404,
2199.104960300, 1.002607846,
2199.125391841, 1.002699576,
2199.145823383, 1.002698897,
2199.166254925, 1.002752938,
2199.186686466, 1.002600641,
2199.227549550, 1.002573693,
2199.247981092, 1.002435082,
2199.268412535, 1.002687280,
2199.288844177, 1.002593013,
2199.309275720, 1.002511776,
2199.329707362, 1.002447381,
2199.350138805, 1.002561385,
2199.370570348, 1.002499622,
2199.411433434, 1.002609242,
2199.431864977, 1.002508787,
2199.452296620, 1.002597803,
2199.472728063, 1.002592981,
2199.493159607, 1.002626868,
2199.513591251, 1.002607389,
2199.534022694, 1.002453219,
2199.554454338, 1.002739860,
2199.574885882, 1.002498621,
2199.595317426, 1.002698286,
2199.615748971, 1.002602003,
2199.636180515, 1.002611312,
2199.656612059, 1.002452707,
2199.717906694, 1.002636136,
2199.738338338, 1.002532718,
2199.758769783, 1.002548340,
2199.779201429, 1.002485918,
2199.799632974, 1.002637004,
2199.820064419, 0.998415846,
2199.840496065, 0.991842505,
2199.881359056, 0.989744387,
2199.901790702, 0.989921118,
2199.963085341, 1.001901588,
2200.003948434, 1.002649669,
2200.024379980, 1.002544220,
2200.044811427, 1.002730915,
2200.065243074, 1.002647789,
2200.085674621, 1.002659561,
2200.106106168, 1.002521281,
2200.126537716, 1.002693479,
2200.146969263, 1.002568643,
2200.167400910, 1.002430239,
2200.208263906, 1.002538610,
2200.228695554, 1.002719226,
2200.249127102, 1.002660369,
2200.269558550, 1.002623043,
2200.289990198, 1.002563309,
2200.330853195, 1.002860318,
2200.351284844, 1.002619516,
2200.371716393, 1.002540186,
2200.392148042, 1.001505493,
2200.453442689, 1.001275389,
2200.473874139, 1.001459240,
2200.494305688, 1.001561122,
2200.514737238, 1.001621440,
2200.535168788, 1.001613226,
2200.555600338, 1.002493928,
2200.576031888, 1.002742495,
2200.596463438, 1.002575162,
2200.616895089, 1.002613294,
2200.637326539, 1.002667045,
2200.657758090, 1.002788509,
2200.698621191, 1.002643691,
2200.719052742, 1.002541319,
2200.739484394, 1.002571290,
2200.780347396, 1.002642224,
2200.800779048, 1.002605251,
2200.821210600, 1.002555968,
2200.841642151, 1.002655072,
2200.862073703, 1.002452891,
2200.882505256, 1.002727115,
2200.902936908, 1.002575756,
2200.943799913, 1.002546846,
2200.964231565, 1.002812578,
2200.984663018, 1.002655672,
2201.005094671, 1.002637591,
2201.025526224, 1.002562377,
2201.045957677, 1.002732002,
2201.066389331, 1.002806167,
2201.086820884, 1.002793122,
2201.107252338, 1.002601169,
2201.127683991, 1.002633238,
2201.148115545, 1.002602514,
2201.188978654, 1.002640172,
2201.209410208, 1.002539488,
2201.229841762, 1.002631070,
2201.250273317, 1.002605042,
2201.270704872, 1.002587013,
2201.291136427, 1.002730898,
2201.311567982, 1.002724368,
2201.331999537, 1.002635245,
2201.352431092, 1.002741913,
2201.372862647, 1.002443498,
2201.393294203, 1.002466136,
2201.454588971, 1.002632185,
2201.475020527, 1.002795318,
2201.515883640, 1.002609681,
2201.536315196, 1.002636546,
2201.577178310, 1.002763348,
2201.597609867, 1.002837476,
2201.618041324, 1.002790569,
2201.658904539, 1.002576151,
2201.679336196, 1.002563210,
2201.699767654, 1.002624112,
2201.720199212, 1.002527596,
2201.740630870, 1.002590690,
2201.761062328, 1.002646777,
2201.781493886, 1.002453657,
2201.801925545, 1.002572391,
2201.822357004, 1.002518367,
2201.842788662, 1.002511397,
2201.863220221, 1.002651193,
2201.883651680, 1.002676449,
2201.924514799, 1.002733294,
2201.944946359, 1.002531757,
2201.965378018, 1.002629215,
2201.985809578, 1.002598152,
2202.026672698, 1.002446106,
2202.047104258, 1.002432067,
2202.067535819, 1.002589861,
2202.087967379, 1.002601105,
2202.108398940, 1.002527814,
2202.169693623, 1.002607191,
2202.190125285, 1.002531548,
2202.210556746, 1.002568566,
2202.230988308, 1.002537840,
2202.271851432, 1.002618343,
2202.292283094, 1.002819198,
2202.312714656, 1.002685009,
2202.333146118, 1.002699006,
2202.353577781, 1.002839921,
2202.414872470, 1.002696627,
2202.435304033, 1.002459039,
2202.455735696, 1.002614170,
2202.476167160, 1.002824887,
2202.496598723, 1.002739849,
2202.517030287, 1.002522497,
2202.537461851, 1.002638761,
2202.557893415, 1.002634552,
2202.578324979, 1.002658882,
2202.598756544, 1.002651621,
2202.660051238, 1.002704720,
2202.680482903, 1.002679750,
2202.700914469, 1.002620642,
2202.721345934, 1.002885590,
2202.741777600, 1.002634092,
2202.762209165, 1.002563090,
2202.782640631, 1.002762195,
2202.803072297, 1.002513200,
2202.823503863, 1.002484121,
2202.843935330, 1.002390362,
2202.864366996, 1.002784259,
2202.925661697, 1.002683437,
2202.946093264, 1.002672562,
2202.966524931, 1.002599531,
2202.986956399, 1.002707884,
2203.007387967, 1.002856287,
2203.027819634, 1.002905631,
2203.048251103, 1.003122525,
2203.068682771, 1.002745013,
2203.089114339, 1.002775419,
2203.109545908, 1.002950701,
2203.150409045, 1.002613509,
2203.170840614, 1.002782585,
2203.191272183, 1.002650311,
2203.211703752, 1.002880305,
2203.232135322, 1.002717990,
2203.252566892, 1.002602833,
2203.272998461, 1.002742026,
2203.293430131, 1.002672395,
2203.313861602, 1.002837823,
2203.334293172, 1.002642227,
2203.354724842, 1.002532798,
2203.395587884, 1.002799963,
2203.416019555, 1.002694928,
2203.436451026, 1.002690558,
2203.456882598, 1.002613068,
2203.477314269, 1.002496402,
2203.497745741, 1.002636081,
2203.518177413, 1.002527090,
2203.538608985, 1.002747261,
2203.559040457, 1.002524087,
2203.579472129, 1.002668717,
2203.599903702, 1.002474092,
2203.640766847, 1.002412080,
2203.661198420, 1.002677084,
2203.681630093, 1.002474209,
2203.702061567, 1.002597560,
2203.722493140, 1.002539440,
2203.742924814, 1.002563435,
2203.763356388, 1.002626764,
2203.783787862, 1.002720145,
2203.804219537, 1.002582185,
2203.824651111, 1.002798748,
2203.845082586, 1.002574307,
2203.885945835, 1.002704210,
2203.906377410, 1.002578636,
2203.926808986, 1.002563870,
2203.947240461, 1.002690478,
2203.967672137, 1.002364132,
2203.988103713, 0.994284988,
2204.008535189, 0.991190959,
2204.028966865, 0.990171261,
2204.049398441, 0.989934960,
2204.069829918, 0.990444800,
2204.090261595, 0.991704983,
2204.131124849, 1.002616868,
2204.151556326, 1.002631747,
2204.171987903, 1.002530702,
2204.192419581, 1.002481813,
2204.212851059, 1.002507851,
2204.233282637, 1.002605644,
2204.253714315, 1.002688824,
2204.274145893, 1.002549377,
2204.294577472, 1.002676277,
2204.315009051, 1.002731347,
2204.376303788, 1.002569775,
2204.396735367, 1.002378804,
2204.417166947, 1.002473890,
2204.437598527, 1.002508904,
2204.458030107, 1.002638060,
2204.478461787, 1.002649555,
2204.498893267, 1.002607119,
2204.519324948, 1.002608001,
2204.539756428, 1.002577956,
2204.560188009, 1.002740184,
2204.621482753, 1.002398472,
2204.641914435, 1.002297231,
2204.662345916, 1.002570482,
2204.682777598, 1.002651289,
2204.703209181, 1.002609144,
2204.723640663, 1.002640763,
2204.744072346, 1.002664894,
2204.764503928, 1.002627357,
2204.784935411, 1.002498442,
2204.825798678, 1.002596300,
2204.866661845, 1.002534505,
2204.887093429, 1.002454592,
2204.907525113, 1.002574281,
2204.927956697, 1.002717806,
2204.948388182, 1.002825098,
2204.968819866, 1.002696553,
2204.989251451, 1.002528173,
2205.009682936, 1.002602021,
2205.030114621, 1.002667688,
2205.050546207, 1.002749665,
2205.111840964, 1.002526685,
2205.132272650, 1.002536217,
2205.152704137, 1.002519656,
2205.173135723, 1.002451894,
2205.193567310, 1.002255933,
2205.213998897, 1.002359071,
2205.234430484, 1.002583401,
2205.254862071, 1.004268163,
2205.275293659, 1.002433283,
2205.295725346, 1.002566250,
2205.316156834, 1.002527515,
2205.357020111, 1.002527171,
2205.377451599, 1.002481271,
2205.397883188, 1.002603998,
2205.418314877, 1.002587630,
2205.438746366, 1.002484333,
2205.459177955, 1.002602904,
2205.479609645, 1.002655055,
2205.500041234, 1.002640106,
2205.520472824, 1.002564531,
2205.540904414, 1.002522081,
2205.561336004, 1.002383422,
2205.602199185, 1.002529074,
2205.622630776, 1.002587141,
2205.643062467, 1.002619806,
2205.663493959, 1.002550092,
2205.683925550, 1.002513358,
2205.704357242, 1.002569455,
2205.724788733, 1.002598970,
2205.745220426, 1.002574542,
2205.765652018, 1.002469014,
2205.786083510, 1.002540888,
2205.806515203, 1.002695819,
2205.847378289, 1.002588100,
2205.867809982, 1.002517658,
2205.888241575, 1.002559140,
2205.908673169, 1.002572983,
2205.929104763, 1.002693742,
2205.949536257, 1.002465923,
2205.969967951, 1.002355992,
2205.990399546, 1.002329413,
2206.010831140, 1.002339434,
2206.031262735, 1.002487271,
2206.051694330, 1.002614135,
2206.112989117, 1.002512704,
2206.133420812, 1.002609716,
2206.153852409, 1.002549068,
2206.194715601, 1.002518149,
2206.215147198, 1.002408358,
2206.235578695, 1.002500334,
2206.256010392, 1.002536631,
2206.276441989, 1.002801366,
2206.337736783, 1.002466254,
2206.358168481, 1.002595700,
2206.378599979, 1.002516530,
2206.399031578, 1.002546811,
2206.419463276, 1.002599311,
2206.439894775, 1.002557373,
2206.460326375, 1.002691302,
2206.480758074, 1.002618721,
2206.501189574, 1.002631126,
2206.521621273, 1.002614718,
2206.542052873, 1.002537896,
2206.582916074, 1.002481856,
2206.603347575, 1.002652028,
2206.623779176, 1.002571956,
2206.644210877, 1.002490749,
2206.664642378, 1.002487021,
2206.685073980, 1.002590396,
2206.705505681, 1.002565935,
2206.725937283, 1.002502109,
2206.746368885, 1.002369767,
2206.766800488, 1.002599233,
2206.787232090, 1.002773699,
2206.828095296, 1.002649452,
2206.848526899, 1.002552854,
2206.868958603, 1.002630204,
2206.889390106, 1.002679668,
2206.909821810, 1.002555616,
2206.930253414, 1.002582446,
2206.950684919, 1.002770156,
2206.971116623, 1.002592188,
2206.991548228, 1.002493855,
2207.011979733, 1.002591482,
2207.032411438, 1.002549950,
2207.073274549, 1.002581594,
2207.093706255, 1.002563970,
2207.114137861, 1.002665499,
2207.134569567, 1.002606862,
2207.155001073, 1.002595315,
2207.175432680, 1.002624752,
2207.195864387, 1.002573954,
2207.216295894, 1.002637140,
2207.236727501, 1.002583227,
2207.257159109, 1.002563288,
2207.318454033, 1.002555618,
2207.338885541, 1.002727289,
2207.359317250, 1.002588662,
2207.379748859, 1.002693778,
2207.400180368, 1.002540199,
2207.420612077, 1.002713684,
2207.441043687, 1.002524847,
2207.461475197, 1.002677062,
2207.481906907, 1.002807767,
2207.502338517, 1.002542601,
2207.522770227, 1.002524724,
2207.563633349, 1.002363467,
2207.584065060, 1.002492767,
2207.604496571, 1.002567455,
2207.624928183, 1.002633693,
2207.645359895, 1.002635945,
2207.665791407, 1.002588895,
2207.686223019, 1.002675392,
2207.706654731, 1.002691106,
2207.727086244, 1.002574524,
2207.747517957, 1.002667161,
2207.767949570, 1.002666477,
2207.808812797, 1.002546393,
2207.829244411, 1.002688440,
2207.849676025, 1.002649154,
2207.870107639, 1.002656444,
2207.890539253, 1.002674854,
2207.910970868, 1.002722230,
2207.931402483, 1.002646985,
2207.951834098, 1.002659411,
2207.972265714, 1.002691132,
2207.992697329, 1.002689762,
2208.013128945, 1.002726763,
2208.053992177, 1.002606038,
2208.074423794, 1.002673128,
2208.094855511, 1.002657990,
2208.115287028, 1.002641980,
2208.135718745, 0.999647886,
2208.156150362, 0.992314909,
2208.176581880, 0.990555030,
2208.197013598, 0.990025139,
2208.217445216, 0.989894298,
2208.237876735, 0.990723092,
2208.258308453, 0.993098026,
2208.299171591, 1.002571618,
2208.319603311, 1.002596452,
2208.340034930, 1.002394627,
2208.360466650, 1.002369256,
2208.380898170, 1.002514307,
2208.401329790, 1.002602937,
2208.421761511, 1.002711742,
2208.442193031, 1.002770403,
2208.462624652, 1.002559166,
2208.483056374, 1.002734133,
2208.503487995, 1.002695794,
2208.544351239, 1.002723766,
2208.564782861, 1.002769779,
2208.585214483, 1.002644115,
2208.605646106, 1.002739120,
2208.626077629, 1.002755415,
2208.646509352, 1.002792901,
2208.666940975, 1.002773447,
2208.687372499, 1.002915428,
2208.707804222, 1.002935791,
2208.728235846, 1.002903756,
2208.789530720, 1.002615646,
2208.809962445, 1.002828240,
2208.830393970, 1.002925662,
2208.850825596, 1.002769809,
2208.871257321, 1.002734781,
2208.891688847, 1.002743945,
2208.912120573, 1.002557364,
2208.932552200, 1.002769939,
2208.952983727, 1.002585522,
2208.973415454, 1.002781752,
2208.993847081, 1.002706176,
2209.034710336, 1.002663552,
2209.055141964, 1.002695904,
2209.075573592, 1.002723898,
2209.096005220, 1.002554840,
2209.116436849, 1.002483586,
2209.136868578, 1.002439798,
2209.157300207, 1.002435229,
2209.177731736, 1.002567803,
2209.198163466, 1.002733661,
2209.218595096, 1.002745465,
2209.239026626, 1.002677053,
2209.279889887, 1.002758548,
2209.300321617, 1.002716789,
2209.320753248, 1.002654166,
2209.341184780, 1.002791106,
2209.361616511, 1.002677125,
2209.382048143, 1.002650310,
2209.402479675, 1.002485997,
2209.422911407, 1.002151179,
2209.443343040, 1.001662309,
2209.463774573, 1.001874984,
2209.525069673, 1.001775143,
2209.545501207, 1.001767890,
2209.565932841, 1.001889077,
2209.586364575, 1.002573470,
2209.606796109, 1.002856254,
2209.627227744, 1.002989332,
2209.647659479, 1.002651121,
2209.668091114, 1.002728806,
2209.688522750, 1.002703913,
2209.708954386, 1.002765756,
2209.729386022, 1.002655408,
2209.770249295, 1.002934776,
2209.790680931, 1.002683181,
2209.811112669, 1.002686346,
2209.831544206, 1.002719573,
2209.851975843, 1.002727998,
2209.872407481, 1.002675427,
2209.892839119, 1.002507854,
2209.913270858, 1.002338916,
2209.933702396, 1.002426177,
2209.954134035, 1.002390833,
2210.015428953, 1.002593260,
2210.035860693, 1.002646055,
2210.056292233, 1.002760178,
2210.076723973, 1.002747264,
2210.097155614, 1.002655468,
2210.117587155, 1.002685979,
2210.138018896, 1.002784915,
2210.158450537, 1.002606905,
2210.178882179, 1.002641459,
2210.199313821, 1.002783926,
2210.219745463, 1.002753098,
2210.260608748, 1.002748141,
2210.281040391, 1.002666067,
2210.301472134, 1.002681532,
2210.321903678, 1.002651140,
2210.362767065, 1.002679152,
